mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
15.678532,13.999792,4,2024-06-23,2024-06-23
15.888982,14.332889,4,2024-06-24,2024-06-23
16.076796,14.732308,4,2024-06-25,2024-06-23
16.614635,14.79829,4,2024-06-26,2024-06-23
16.780403,14.979225,4,2024-06-27,2024-06-23
16.371708,15.047164,4,2024-06-28,2024-06-23
16.181133,13.577263,4,2024-06-29,2024-06-23
15.701003,14.322036,5,2024-06-23,2024-06-23
16.322016,14.765305,5,2024-06-24,2024-06-23
16.840609,15.399938,5,2024-06-25,2024-06-23
17.456165,15.713345,5,2024-06-26,2024-06-23
17.660202,16.003304,5,2024-06-27,2024-06-23
17.399277,16.180937,5,2024-06-28,2024-06-23
17.032017,15.851924,5,2024-06-29,2024-06-23
16.471842,15.055628,1,2024-06-24,2024-06-24
16.921669,15.630007,1,2024-06-25,2024-06-24
17.294418,15.623587,1,2024-06-26,2024-06-24
17.468834,15.902859,1,2024-06-27,2024-06-24
17.057411,15.353061,1,2024-06-28,2024-06-24
16.541346,14.293757,1,2024-06-29,2024-06-24
16.231981,13.235361,1,2024-06-30,2024-06-24
16.588188,14.870814,2,2024-06-24,2024-06-24
17.065771,15.48291,2,2024-06-25,2024-06-24
17.585224,15.649188,2,2024-06-26,2024-06-24
17.5995,15.7003565,2,2024-06-27,2024-06-24
16.835978,15.493671,2,2024-06-28,2024-06-24
16.146898,15.073824,2,2024-06-29,2024-06-24
15.619726,14.235475,2,2024-06-30,2024-06-24
16.566334,15.097513,3,2024-06-24,2024-06-24
16.946218,15.747147,3,2024-06-25,2024-06-24
17.294643,15.899035,3,2024-06-26,2024-06-24
17.55131,16.023808,3,2024-06-27,2024-06-24
17.04768,15.744109,3,2024-06-28,2024-06-24
16.513416,14.768688,3,2024-06-29,2024-06-24
16.033495,13.48509,3,2024-06-30,2024-06-24
16.226381,14.689758,4,2024-06-24,2024-06-24
16.34329,15.045695,4,2024-06-25,2024-06-24
16.856756,15.078413,4,2024-06-26,2024-06-24
16.975512,15.226933,4,2024-06-27,2024-06-24
16.50424,15.236407,4,2024-06-28,2024-06-24
16.305573,13.723996,4,2024-06-29,2024-06-24
15.876982,12.366202,4,2024-06-30,2024-06-24
16.555387,14.931284,5,2024-06-24,2024-06-24
17.006092,15.571444,5,2024-06-25,2024-06-24
17.57256,15.851591,5,2024-06-26,2024-06-24
17.73425,16.098257,5,2024-06-27,2024-06-24
17.445763,16.234367,5,2024-06-28,2024-06-24
17.067263,15.888456,5,2024-06-29,2024-06-24
